time_local,Actual,LinReg,XGBoost,LinReg_norm,XGB_norm
2026-06-16 01:00:00,-61,1024.5535512905499,0.0,199.94057109356535,11.970442413934506
2026-06-16 02:00:00,-62,694.2164980012103,0.0,0.0,0.0
2026-06-16 03:00:00,-61,577.8436357746996,0.0,0.0,0.0
2026-06-16 04:00:00,-62,397.8930136324284,0.0,0.0,0.0
2026-06-16 05:00:00,-62,0.0,0.0,0.0,0.0
2026-06-16 06:00:00,37,142.85714374243707,174.8039,0.0,259.33961284160614
2026-06-16 07:00:00,4533,6130.460609848869,803.52405,7311.101383048091,583.353891838342
2026-06-16 08:00:00,14154,10911.344884289967,6789.6763,12961.123248376907,6654.846586704254
2026-06-16 09:00:00,19003,13744.064921962461,13817.991,15711.93311446877,15016.495467424393
2026-06-16 10:00:00,20867,15949.340490964205,17534.102,17733.540275074036,19113.932327628136
2026-06-16 11:00:00,21595,17321.16257442168,18751.838,18732.599329078646,20494.152592778206
2026-06-16 12:00:00,22170,18641.47769412936,19245.535,19715.578360811916,20743.522270202637
2026-06-16 13:00:00,21891,19466.13912328912,19399.125,20336.923000680014,21131.576681613922
2026-06-16 14:00:00,21187,20003.4813275803,18872.232,20954.468207355047,20300.7718334198
2026-06-16 15:00:00,20526,19936.309024953265,18995.83,21096.985798962574,21077.27652132511
2026-06-16 16:00:00,19976,19230.907443709773,19346.916,20491.266826209292,21185.189076304436
